run_id,instance_id,reviewer_size,actually_solved,reviewer_decision,reviewer_confidence,reviewer_reason,has_patch,tokens_in,tokens_out,cached,tp,fp,fn,tn
H_c2_9b_selfeval,shipment_digest_001,30b,True,revise,high,"The patch modifies the wrong file; the root cause is in digest.py, not shipment_service.py, and the fix should be in the presentation logic, not the service layer.",True,527,98,True,0,0,1,0
H_c2_9b_selfeval,shipment_digest_001,120b,True,accept,high,"The patch correctly changes the overdue determination to exclude zero‑day lateness, fixing the misclassification without affecting tests.",True,573,368,True,1,0,0,0
H_c2_9b_selfeval,sprint_rollup_001,9b,True,accept,high,"The patch correctly adds the 'not item.resolved' condition to the filtering logic in the rollup service, directly addressing the root cause that resolved blockers were being included in the total count.",True,518,72,True,1,0,0,0
H_c2_9b_selfeval,sprint_rollup_001,30b,True,accept,high,"The patch correctly filters out resolved blockers in the rollup service, aligning with the root cause hypothesis and fixing the inflated totals by excluding resolved items from the count.",True,488,62,True,1,0,0,0
H_c2_9b_selfeval,sprint_rollup_001,120b,True,accept,high,"The patch correctly adds a filter to exclude resolved items from the blocker count in the rollup service, addressing the inflated totals.",True,536,300,True,1,0,0,0
H_c2_9b_selfeval,tag_visibility_001,9b,True,accept,high,"The patch correctly adds a condition to exclude tags marked as hidden, directly addressing the root cause that hidden tags were being counted as visible.",True,473,61,True,1,0,0,0
H_c2_9b_selfeval,tag_visibility_001,30b,True,revise,high,"The patch incorrectly uses ""hidden"" instead of ""archived"" to filter tags, contradicting the root cause hypothesis that hidden tags are being counted as visible.",True,443,81,True,0,0,1,0
H_c2_9b_selfeval,tag_visibility_001,120b,True,accept,high,The patch correctly updates visible_tags to exclude hidden tags while preserving existing behavior.,True,496,257,True,1,0,0,0
H_c2_9b_selfeval,timeline_caption_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
H_c2_9b_selfeval,timeline_caption_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
H_c2_9b_selfeval,timeline_caption_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
H_c2_9b_selfeval,window_center_001,9b,True,accept,high,The patch correctly fixes the off-by-one error in the index calculation for odd-length windows by removing the erroneous '-1' from the integer division result.,True,475,64,True,1,0,0,0
H_c2_9b_selfeval,window_center_001,30b,True,accept,high,"The patch correctly fixes the off-by-one error in the center_value function by using len(values) // 2 instead of len(values) // 2 - 1, which properly returns the middle element for odd-length windows.",True,446,74,True,1,0,0,0
H_c2_9b_selfeval,window_center_001,120b,True,accept,high,The patch correctly adjusts the index calculation to return the true middle element for odd-length lists.,True,498,331,True,1,0,0,0
I_c1_sweSearch_9b,board_rollup_001,9b,True,accept,high,"The patch correctly filters out archived cards before calculating the alert count, directly addressing the root cause of including inactive cards.",True,545,57,True,1,0,0,0
I_c1_sweSearch_9b,board_rollup_001,30b,True,revise,medium,"The patch only changes the alert count calculation to use active cards but does not address the root cause of including inactive cards in the alert count, as the change is incomplete and may not fully resolve the issue.",True,516,101,True,0,0,1,0
I_c1_sweSearch_9b,board_rollup_001,120b,True,accept,high,"The patch correctly changes the alert count to use only active (non-archived) cards, addressing the root cause without affecting tests.",True,570,462,True,1,0,0,0
I_c1_sweSearch_9b,budget_snapshot_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,budget_snapshot_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,budget_snapshot_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,contact_card_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,contact_card_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,contact_card_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,digest_preview_001,9b,False,revise,high,"The patch introduces a logic error by skipping capitalization for words containing joiners (like hyphens) without applying the specific punctuation-aware capitalization rules mentioned in the root cause, which would leave names like 'o'connor-smith' incorrectly formatted.",True,630,123,True,0,0,0,1
I_c1_sweSearch_9b,digest_preview_001,30b,False,revise,high,"The patch modifies text.py instead of report_presenter.py, which is the file identified in the root cause hypothesis as the likely source of the issue.",True,600,163,True,0,0,0,1
I_c1_sweSearch_9b,digest_preview_001,120b,False,error,,parse_failed,True,1315,1024,True,0,0,0,0
I_c1_sweSearch_9b,incident_brief_001,9b,True,accept,high,"The patch correctly addresses the root cause by adding a check for `incident.muted` to exclude muted incidents from the urgent count, aligning with the hypothesis that muted low-severity incidents were being incorrectly included.",True,592,76,True,1,0,0,0
I_c1_sweSearch_9b,incident_brief_001,30b,True,revise,medium,"The patch modifies the rollup logic to exclude muted incidents but does not address the root cause of incorrect urgent item counts, which may involve severity filtering or other factors not covered by the change.",True,560,93,True,0,0,1,0
I_c1_sweSearch_9b,incident_brief_001,120b,True,accept,high,"The patch adds the missing muted check to the urgent incident count, directly addressing the described rollup logic bug.",True,608,322,True,1,0,0,0
I_c1_sweSearch_9b,invoice_footer_001,9b,True,revise,high,"The patch removes the conditional logic for handling whole-dollar amounts and zero-ending cents, replacing them with a hardcoded '.00' suffix that fails to handle cases where cents are non-zero but end in 0 (e.g., 1280.50) or where the original logic intended to omit the decimal point for whole numbers.",True,580,172,True,0,0,1,0
I_c1_sweSearch_9b,invoice_footer_001,30b,True,revise,high,"The patch incorrectly handles the case where cents are non-zero but divisible by 10, and it hardcodes '.00' for all zero-cents cases instead of preserving the original logic for formatting non-zero cents",True,1238,232,True,0,0,1,0
I_c1_sweSearch_9b,invoice_footer_001,120b,True,error,,parse_failed,True,1205,1024,True,0,0,0,0
I_c1_sweSearch_9b,label_formatter_001,9b,True,revise,high,"The patch removes all internal whitespace by stripping the entire string, which directly contradicts the requirement to preserve meaningful spacing inside the label.",True,491,99,True,0,0,1,0
I_c1_sweSearch_9b,label_formatter_001,30b,True,revise,high,"The patch incorrectly replaces the intended whitespace normalization with a simple strip, which does not address the root cause of aggressive whitespace collapse and may break expected cleanup behavior.",True,462,101,True,0,0,1,0
I_c1_sweSearch_9b,label_formatter_001,120b,True,accept,high,"The patch replaces aggressive whitespace collapsing with simple trimming, directly addressing the over‑aggressive label normalization.",True,512,457,True,1,0,0,0
I_c1_sweSearch_9b,median_window_001,9b,True,accept,high,The patch correctly fixes the off-by-one error by returning the element at the calculated midpoint index for odd-length windows instead of the next element.,True,512,62,True,1,0,0,0
I_c1_sweSearch_9b,median_window_001,30b,True,accept,high,The patch correctly fixes the off-by-one error in median calculation for odd-length windows by using the proper midpoint index.,True,483,47,True,1,0,0,0
I_c1_sweSearch_9b,median_window_001,120b,True,accept,high,The patch corrects the off‑by‑one error by returning the proper middle element for odd‑length windows.,True,536,250,True,1,0,0,0
I_c1_sweSearch_9b,milestone_rollup_001,9b,True,accept,high,The patch correctly filters out closed milestones from the blocker count logic as hypothesized in the root cause.,True,513,54,True,1,0,0,0
I_c1_sweSearch_9b,milestone_rollup_001,30b,True,accept,high,"The patch correctly modifies the blocker count logic to exclude closed milestones by adding a condition to filter them out, addressing the root cause.",True,483,55,True,1,0,0,0
I_c1_sweSearch_9b,milestone_rollup_001,120b,True,accept,high,"The patch correctly updates the blocker count logic to exclude closed milestones, addressing the described root cause.",True,539,269,True,1,0,0,0
I_c1_sweSearch_9b,nested_app_001,9b,True,accept,high,"The patch correctly addresses the root cause by handling apostrophes in names within the string formatting logic, ensuring special characters are preserved while capitalizing words appropriately.",True,592,65,True,1,0,0,0
I_c1_sweSearch_9b,nested_app_001,30b,True,revise,high,"The patch modifies strings.py instead of presenter.py, which is the file identified in the root cause hypothesis as the likely source of the issue.",True,561,93,True,0,0,1,0
I_c1_sweSearch_9b,nested_app_001,120b,True,revise,medium,"The new title_case_words implementation can raise errors on words with leading, trailing, or multiple apostrophes and does not safely handle those edge cases.",True,1235,1023,True,0,0,1,0
I_c1_sweSearch_9b,owner_recap_001,9b,True,accept,high,The patch correctly targets the identified root cause by replacing the incorrect formatting function with the proper one for the preview layer while preserving the export logic.,True,609,62,True,1,0,0,0
I_c1_sweSearch_9b,owner_recap_001,30b,True,revise,medium,"The patch introduces a new function format_display_owner_name without confirming its existence or correctness, and the change may not preserve the required export formatting if the new function alters the output differently than the existing normalize_owner_code.",True,578,113,True,0,0,1,0
I_c1_sweSearch_9b,owner_recap_001,120b,True,accept,medium,"The patch updates the preview rendering to use a display‑formatting function, targeting the identified code path without affecting export behavior.",True,633,410,True,1,0,0,0
I_c1_sweSearch_9b,owner_sort_001,9b,True,accept,high,"The patch correctly modifies the sorting key to use `str.lower` to ensure case-insensitive ordering, directly addressing the root cause of uppercase names jumping ahead of lowercase ones.",True,517,68,True,1,0,0,0
I_c1_sweSearch_9b,owner_sort_001,30b,True,accept,high,"The patch correctly fixes the sorting by using str.lower as the key, ensuring case-insensitive sorting while preserving the intended order.",True,488,49,True,1,0,0,0
I_c1_sweSearch_9b,owner_sort_001,120b,True,accept,high,"The patch correctly modifies the sorting to be case‑insensitive by adding a lower‑case key, directly addressing the described casing issue.",True,537,290,True,1,0,0,0
I_c1_sweSearch_9b,priority_snapshot_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,priority_snapshot_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,priority_snapshot_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c1_sweSearch_9b,renewal_preview_001,9b,True,revise,high,"The patch modifies a demo script (scripts/demo_preview.py) which is a test/example file, violating the constraint to not modify test files.",True,723,94,True,0,0,1,0
I_c1_sweSearch_9b,renewal_preview_001,30b,True,revise,high,"The patch modifies a demo script instead of the actual presenter logic, and the change in renewal_presenter.py is incorrect because it removes the uppercase transformation for account_name without addressing the root cause of the case issue in the correct layer.",True,693,122,True,0,0,1,0
I_c1_sweSearch_9b,renewal_preview_001,120b,True,accept,high,"The patch correctly removes the unwanted uppercase transformation on the account name in the renewal preview presenter, targeting the described bug without affecting export behavior.",True,732,401,True,1,0,0,0
I_c1_sweSearch_9b,risk_score_001,9b,True,revise,high,"The patch introduces a variable name error by referencing 'actionable' in the denominator, but the provided code snippet does not define 'actionable' as a variable; it only defines 'critical', making the code syntactically incorrect.",True,520,135,True,0,0,1,0
I_c1_sweSearch_9b,risk_score_001,30b,True,revise,high,"The fix changes the denominator to len(actionable) instead of len(alerts), which is incorrect because the denominator should be the total number of alerts, not just actionable ones.",True,491,81,True,0,0,1,0
I_c1_sweSearch_9b,risk_score_001,120b,True,accept,high,"The patch correctly changes the denominator in attention_ratio to use actionable alerts, fixing the undercount issue.",True,541,405,True,1,0,0,0
I_c1_sweSearch_9b,shipment_preview_001,9b,False,revise,high,"The patch incorrectly modifies the display logic to use title-case and simultaneously updates the test to expect the buggy behavior, failing to fix the preview bug while preserving the export uppercase requirement.",True,677,142,True,0,0,0,1
I_c1_sweSearch_9b,shipment_preview_001,30b,False,revise,high,"The patch incorrectly changes the display_name function to title-case, which contradicts the requirement to preserve uppercase routing code in the export path, and the test assertion change is inconsistent with the expected behavior.",True,646,108,True,0,0,0,1
I_c1_sweSearch_9b,shipment_preview_001,120b,False,revise,high,"The patch modifies test files, which is not allowed.",True,687,165,True,0,0,0,1
I_c1_sweSearch_9b,simple_mean_bug_001,9b,True,accept,high,The patch correctly fixes the denominator from len(values) - 1 to len(values) to calculate the arithmetic mean.,True,495,57,True,1,0,0,0
I_c1_sweSearch_9b,simple_mean_bug_001,30b,True,accept,high,"The patch correctly fixes the mean calculation by using len(values) instead of len(values) - 1, matching the root cause and arithmetic mean definition.",True,466,54,True,1,0,0,0
I_c1_sweSearch_9b,simple_mean_bug_001,120b,True,accept,high,The patch correctly fixes the denominator in the mean function to use len(values) and does not affect other code or tests.,True,516,242,True,1,0,0,0
I_c1_sweSearch_9b,status_slug_001,9b,True,accept,high,"The patch correctly addresses the root cause by replacing spaces with hyphens in the slugify_status function, ensuring words are separated as intended.",True,494,62,True,1,0,0,0
I_c1_sweSearch_9b,status_slug_001,30b,True,accept,high,"The patch correctly changes space replacement to hyphens, aligning with the requirement to produce hyphenated status slugs as described in the root cause.",True,465,55,True,1,0,0,0
I_c1_sweSearch_9b,status_slug_001,120b,True,accept,high,"The patch correctly changes slugify_status to insert hyphens between words, addressing the described bug.",True,514,316,True,1,0,0,0
I_c1_sweSearch_9b,team_digest_001,9b,True,accept,high,"The patch correctly filters out snoozed tasks from the action item count by subtracting the count of snoozed tasks from the total open tasks, directly addressing the root cause.",True,553,70,True,1,0,0,0
I_c1_sweSearch_9b,team_digest_001,30b,True,revise,high,The fix incorrectly subtracts snoozed tasks from action items without considering that snoozed tasks should be excluded from the open_tasks list entirely,True,523,91,True,0,0,1,0
I_c1_sweSearch_9b,team_digest_001,120b,True,accept,high,The patch correctly filters out snoozed tasks from the action item count in the team digest service.,True,572,405,True,1,0,0,0
I_c1_sweSearch_9b,workspace_digest_001,9b,True,accept,high,"The patch correctly fixes the inflated attention count by using the deduplicated 'actionable' list instead of the raw 'workspace.alerts' list, directly addressing the root cause hypothesis.",True,589,70,True,1,0,0,0
I_c1_sweSearch_9b,workspace_digest_001,30b,True,revise,medium,"The patch changes the visible_alert_count to use 'actionable' instead of 'workspace.alerts', but this does not address the root cause of double-counting or deduplication, and the fix may be incomplete without verifying the deduplication logic in filters.py.",True,559,121,True,0,0,1,0
I_c1_sweSearch_9b,workspace_digest_001,120b,True,accept,high,"The patch correctly updates the visible alert count to use the filtered actionable alerts, addressing the double-counting issue.",True,1265,599,True,1,0,0,0
I_c2_sweSearch_9b,assignee_board_001,9b,False,revise,high,"The patch adds a case-insensitive sort key to fix the casing issue, but it fails Gate 1 because the 'files_actually_changed' list is empty, indicating no files were modified in the provided patch.",True,514,124,True,0,0,0,1
I_c2_sweSearch_9b,assignee_board_001,30b,False,revise,high,"The patch modifies the wrong file; the issue is in app/presenters/summary.py, not app/services/board.py, as the root cause points to the summary presentation layer.",True,484,80,True,0,0,0,1
I_c2_sweSearch_9b,assignee_board_001,120b,False,accept,high,"The patch adds a case‑insensitive sort key to the visible_owner_names function, directly fixing the incorrect casing order.",True,539,264,True,0,1,0,0
I_c2_sweSearch_9b,campaign_header_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,campaign_header_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,campaign_header_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,comment_highlight_001,9b,True,accept,high,The patch correctly filters out deleted comments in the active_comments function to align with the root cause hypothesis that deleted comments were being incorrectly counted as active.,True,518,63,True,1,0,0,0
I_c2_sweSearch_9b,comment_highlight_001,30b,True,accept,high,"The patch correctly filters out deleted comments in the active_comments function, aligning with the root cause that deleted comments were being counted as active activity.",True,488,58,True,1,0,0,0
I_c2_sweSearch_9b,comment_highlight_001,120b,True,accept,high,"The patch correctly filters out deleted comments in the active_comments function, addressing the root cause without affecting tests.",True,537,382,True,1,0,0,0
I_c2_sweSearch_9b,dispatch_preview_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,dispatch_preview_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,dispatch_preview_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,fee_rounding_001,9b,True,accept,high,The patch correctly replaces the floor/truncation logic with Python's built-in round() function to fix the nearest-cent rounding issue.,True,478,60,True,1,0,0,0
I_c2_sweSearch_9b,fee_rounding_001,30b,True,accept,high,"The patch correctly replaces floor division with proper rounding to nearest cent, matching the root cause of incorrect rounding behavior.",True,449,51,True,1,0,0,0
I_c2_sweSearch_9b,fee_rounding_001,120b,True,accept,high,"The patch replaces floor division with round, correctly implementing nearest-cent rounding for service_fee.",True,496,344,True,1,0,0,0
I_c2_sweSearch_9b,headline_api_001,9b,False,accept,high,"The patch correctly addresses the root cause by preserving uppercase acronym parts while capitalizing other parts, and it only modifies the source file.",True,527,60,True,0,1,0,0
I_c2_sweSearch_9b,headline_api_001,30b,False,accept,high,"The patch correctly handles acronym-first slugs by preserving uppercase acronyms while capitalizing non-acronym parts, addressing the root cause of incorrect formatting.",True,498,54,True,0,1,0,0
I_c2_sweSearch_9b,headline_api_001,120b,False,accept,high,"The patch correctly updates format_headline to preserve all‑uppercase acronym parts while capitalizing other words, directly addressing the described bug.",True,551,447,True,0,1,0,0
I_c2_sweSearch_9b,incident_brief_c2_001,9b,True,accept,high,"The patch correctly adds the 'not incident.silenced' condition to the filtering logic in the service layer, directly addressing the root cause that silenced incidents were appearing in the alert list.",True,547,71,True,1,0,0,0
I_c2_sweSearch_9b,incident_brief_c2_001,30b,True,revise,high,"The patch only modifies the visible_incidents function to exclude silenced incidents but does not address the root cause of inflated alert totals in the incident brief, which likely involves the brief_presenter layer.",True,517,107,True,0,0,1,0
I_c2_sweSearch_9b,incident_brief_c2_001,120b,True,accept,high,"The patch correctly adds a silenced check to the visible_incidents function, addressing the root cause without affecting tests.",True,565,319,True,1,0,0,0
I_c2_sweSearch_9b,invoice_summary_001,9b,True,accept,high,"The patch correctly changes the format specifier from .1f to .2f to preserve trailing zeros in currency amounts, directly addressing the root cause.",True,491,63,True,1,0,0,0
I_c2_sweSearch_9b,invoice_summary_001,30b,True,accept,high,"The patch correctly changes the money formatting to preserve two decimal places, addressing the issue of trailing zeros being stripped from amounts like 1280.50.",True,461,62,True,1,0,0,0
I_c2_sweSearch_9b,invoice_summary_001,120b,True,accept,high,"The patch correctly updates the money formatting to preserve two decimal places, addressing the trailing zero issue without affecting tests.",True,509,325,True,1,0,0,0
I_c2_sweSearch_9b,label_join_001,9b,True,revise,high,"The patch changes the logic to join split tokens with spaces, but this fails to handle multiple consecutive spaces correctly because `str.split()` without arguments removes all whitespace and merges all tokens, making the join operation redundant and failing to normalize multiple spaces into a single space as intended.",True,457,170,True,0,0,1,0
I_c2_sweSearch_9b,label_join_001,30b,True,revise,high,"The fix incorrectly uses "" "".join() which introduces a space between words instead of preserving the original spacing behavior",True,428,130,True,0,0,1,0
I_c2_sweSearch_9b,label_join_001,120b,True,accept,high,The patch correctly changes clean_label to collapse whitespace to a single space instead of removing it entirely.,True,479,280,True,1,0,0,0
I_c2_sweSearch_9b,partner_brief_001,9b,True,accept,high,"The patch correctly filters out paused partners by adding a check for the 'paused' attribute, directly addressing the root cause of counting inactive accounts.",True,514,62,True,1,0,0,0
I_c2_sweSearch_9b,partner_brief_001,30b,True,accept,high,"The patch correctly filters out paused partners in the active partner count calculation, addressing the root cause without modifying test files or affecting export formatting.",True,484,51,True,1,0,0,0
I_c2_sweSearch_9b,partner_brief_001,120b,True,accept,high,"The patch correctly filters out paused partners in active_partner_count, addressing the root cause without affecting tests.",True,536,294,True,1,0,0,0
I_c2_sweSearch_9b,profile_preview_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,profile_preview_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,profile_preview_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,queue_digest_001,9b,True,accept,high,"The patch correctly adds a filter to exclude muted alerts from the attention count, directly addressing the root cause.",True,522,55,True,1,0,0,0
I_c2_sweSearch_9b,queue_digest_001,30b,True,accept,high,"The patch correctly filters out muted alerts in the attention_count function, addressing the root cause of overcounting attention items in the digest rollup.",True,492,53,True,1,0,0,0
I_c2_sweSearch_9b,queue_digest_001,120b,True,accept,high,"The patch correctly updates the attention count logic to exclude muted alerts, addressing the described root cause without affecting tests.",True,538,305,True,1,0,0,0
I_c2_sweSearch_9b,ratio_guard_001,9b,True,accept,high,"The patch correctly fixes the denominator to use the total alert count and adds a guard for empty lists, aligning with the stated root cause.",True,527,62,True,1,0,0,0
I_c2_sweSearch_9b,ratio_guard_001,30b,True,revise,high,"The fix uses the total alert count as the denominator, but the root cause suggests the denominator should be the count of non-archived alerts, not all alerts.",True,498,73,True,0,0,1,0
I_c2_sweSearch_9b,ratio_guard_001,120b,True,accept,high,"The patch correctly changes the denominator in actionable_ratio to use the total number of alerts, fixing the undercount issue.",True,548,391,True,1,0,0,0
I_c2_sweSearch_9b,renewal_banner_001,9b,True,accept,high,"The patch correctly updates the abbreviation threshold from 1000 to 10000 to match the stated requirement of preserving full values until 10,000.",True,551,72,True,1,0,0,0
I_c2_sweSearch_9b,renewal_banner_001,30b,True,accept,high,"The patch correctly adjusts the threshold from 1000 to 10000 to prevent premature abbreviation, aligning with the root cause and preserving full values for amounts under 10,000 as required.",True,521,76,True,1,0,0,0
I_c2_sweSearch_9b,renewal_banner_001,120b,True,accept,high,"The patch correctly updates the abbreviation threshold in the targeted utility function, aligning runtime behavior with the described requirement.",True,555,447,True,1,0,0,0
I_c2_sweSearch_9b,retry_slot_001,9b,True,revise,high,The patch changes the backoff formula from 'attempt * 4' to 'attempt * 5' and the cap from 20 to 25 without any evidence that the original values were incorrect or that these specific new values satisfy the hidden test requirements.,True,492,149,True,0,0,1,0
I_c2_sweSearch_9b,retry_slot_001,30b,True,accept,high,"The patch correctly adjusts the exponential backoff calculation and cap values to match expected retry behavior, targeting the root cause of incorrect timing in normal retry attempts.",True,463,59,True,1,0,0,0
I_c2_sweSearch_9b,retry_slot_001,120b,True,revise,medium,The change only adjusts hard‑coded constants and does not implement the proper exponential backoff or correct cap logic required for normal retry attempts.,True,1097,692,True,0,0,1,0
I_c2_sweSearch_9b,shipment_digest_001,9b,True,accept,high,"The patch correctly changes the condition from >= 0 to > 0 to exclude packages with zero-day lateness from the delayed list, directly addressing the root cause.",True,557,67,True,1,0,0,0
I_c2_sweSearch_9b,shipment_digest_001,30b,True,revise,high,"The patch modifies the wrong file; the root cause is in digest.py, not shipment_service.py, and the fix should be in the presentation logic, not the service layer.",True,527,97,True,0,0,1,0
I_c2_sweSearch_9b,shipment_digest_001,120b,True,accept,high,"The patch correctly changes the overdue detection to exclude zero‑day lateness, fixing the misclassification without affecting tests.",True,573,366,True,1,0,0,0
I_c2_sweSearch_9b,sprint_rollup_001,9b,True,accept,high,"The patch correctly adds the 'not item.resolved' condition to the filtering logic in the rollup service, directly addressing the root cause that resolved blockers were being included in the total count.",True,518,72,True,1,0,0,0
I_c2_sweSearch_9b,sprint_rollup_001,30b,True,accept,high,"The patch correctly filters out resolved blockers in the rollup service, aligning with the root cause hypothesis and fixing the inflated totals by excluding resolved items from the count.",True,488,62,True,1,0,0,0
I_c2_sweSearch_9b,sprint_rollup_001,120b,True,accept,high,"The patch adds the missing filter to exclude resolved items from blocker counts, directly addressing the inflated totals issue.",True,536,282,True,1,0,0,0
I_c2_sweSearch_9b,tag_visibility_001,9b,True,accept,high,"The patch correctly adds a condition to exclude tags marked as hidden, directly addressing the root cause that hidden tags were being counted as visible.",True,473,61,True,1,0,0,0
I_c2_sweSearch_9b,tag_visibility_001,30b,True,revise,high,"The patch incorrectly uses ""hidden"" instead of ""archived"" to filter tags, contradicting the root cause hypothesis that hidden tags are being counted as visible.",True,1061,228,True,0,0,1,0
I_c2_sweSearch_9b,tag_visibility_001,120b,True,accept,high,The patch correctly updates visible_tags to exclude hidden tags while preserving existing behavior.,True,496,256,True,1,0,0,0
I_c2_sweSearch_9b,timeline_caption_001,9b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,timeline_caption_001,30b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,timeline_caption_001,120b,False,revise,high,empty patch,False,0,0,True,0,0,0,1
I_c2_sweSearch_9b,window_center_001,9b,True,accept,high,The patch correctly fixes the off-by-one error in the index calculation for odd-length windows by removing the erroneous '-1' from the integer division result.,True,475,64,True,1,0,0,0
I_c2_sweSearch_9b,window_center_001,30b,True,accept,high,"The patch correctly fixes the off-by-one error in the center_value function by using len(values) // 2 instead of len(values) // 2 - 1, which properly returns the middle element for odd-length windows.",True,446,74,True,1,0,0,0
I_c2_sweSearch_9b,window_center_001,120b,True,accept,high,The patch correctly adjusts the index calculation in center_value to return the true middle element for odd-length lists.,True,498,338,True,1,0,0,0
J_c1_30b_sweSearch,board_rollup_001,9b,True,revise,high,"The patch incorrectly calculates the alert count by filtering for non-archived cards, but the root cause states the issue is counting cards that do not need attention, implying a missing filter for 'attention-needed' status which is not present in the fix.",True,555,123,True,0,0,1,0
J_c1_30b_sweSearch,board_rollup_001,30b,True,revise,high,"The patch incorrectly filters alert_cards by archived status but still uses the full cards list for the count, and the change is incomplete as it doesn't address the root cause of counting all cards instead of only active, attention-needed cards.",True,526,118,True,0,0,1,0
J_c1_30b_sweSearch,board_rollup_001,120b,True,accept,high,"The patch correctly changes the alert count to filter out archived cards, addressing the root cause without affecting tests.",True,582,348,True,1,0,0,0
J_c1_30b_sweSearch,budget_snapshot_001,9b,False,revise,high,"The patch introduces a redundant and logically incorrect condition that triggers for amounts between 10,000 and 1,000,000 before the intended 1,000,000 check, causing values like 500,000 to be incorrectly formatted as '500.0K' instead of '0.5M'.",True,631,169,True,0,0,0,1
J_c1_30b_sweSearch,budget_snapshot_001,30b,False,revise,high,"The patch incorrectly changes the threshold for 'K' abbreviation from 1,000 to 10,000, which contradicts the root cause and may cause incorrect formatting for values between 1,000 and 9,999.",True,601,131,True,0,0,0,1
J_c1_30b_sweSearch,budget_snapshot_001,120b,False,revise,high,"The patch still abbreviates amounts from 1,000 to 9,999 because the later `if amount >= 1000` check remains, so the bug is not fixed.",True,1352,662,True,0,0,0,1
J_c1_30b_sweSearch,contact_card_001,9b,False,revise,high,"The patch is logically incorrect because it replaces hyphens and apostrophes with themselves, which is a no-op, and the .title() method in Python still lowercases characters following these punctuation marks, failing to fix the rendering issue.",True,500,151,True,0,0,0,1
J_c1_30b_sweSearch,contact_card_001,30b,False,revise,high,"The patch incorrectly replaces hyphens and apostrophes with themselves, which has no effect, and the logic is redundant and does not address the root cause of incorrect rendering.",True,470,105,True,0,0,0,1
J_c1_30b_sweSearch,contact_card_001,120b,False,error,,parse_failed,True,1055,1024,True,0,0,0,0
J_c1_30b_sweSearch,digest_preview_001,9b,False,revise,high,The patch introduces a no-op string replacement that does not address the root cause of incorrect owner name formatting and introduces a potential logic error by adding a conditional check for empty words in a generator expression that was previously absent.,True,649,132,True,0,0,0,1
J_c1_30b_sweSearch,digest_preview_001,30b,False,revise,high,The patch introduces redundant string replacements that do not change the behavior and does not address the root cause of incorrect owner name rendering in the digest preview.,True,619,97,True,0,0,0,1
J_c1_30b_sweSearch,digest_preview_001,120b,False,revise,high,"The patch only adds redundant replace calls that leave the string unchanged, so it does not fix the owner name formatting bug.",True,664,461,True,0,0,0,1
J_c1_30b_sweSearch,incident_brief_001,9b,True,accept,high,"The patch correctly adds a filter to exclude muted incidents from the urgent count, directly addressing the root cause hypothesis in the rollup service.",True,584,44,True,1,0,0,0
J_c1_30b_sweSearch,incident_brief_001,30b,True,revise,medium,"The patch modifies the rollup.py file as hypothesized, but it does not address the root cause of including muted low-severity incidents in the urgent count, as the fix only adds a muted check without verifying if the severity filtering logic in is_urgent is correct or if the issue lies elsewhere in the pipeline.",True,553,136,True,0,0,1,0
J_c1_30b_sweSearch,incident_brief_001,120b,True,accept,high,"The patch correctly updates the urgent incident counting logic to exclude muted incidents, directly addressing the described rollup filtering bug.",True,600,289,True,1,0,0,0
J_c1_30b_sweSearch,invoice_footer_001,9b,True,accept,high,"The patch correctly modifies the currency formatting logic to ensure trailing zeros are always displayed for cents values, directly addressing the root cause of inconsistent display.",True,576,62,True,1,0,0,0
